29650.0 0.0016
29710.0 0.0007
29770.0 0.0017
29830.0 0.0022
29890.0 0.0014
29950.0 0.0024
30010.0 0.0020
30070.0 0.0005
30130.0 0.0008
30190.0 0.0011
30250.0 0.0010
30310.0 0.0012
30370.0 0.0006
30430.0 0.0005
30490.0 0.0008
30550.0 0.0007
30610.0 0.0008
30670.0 0.0013
30730.0 0.0010
30790.0 0.0008
30850.0 0.0004
30910.0 0.0007
30970.0 0.0004
31030.0 0.0009
31090.0 0.0023
31150.0 0.0035
31210.0 0.0051
31270.0 0.0082
31330.0 0.0117
31390.0 0.0190
31450.0 0.0299
31510.0 0.0522
31570.0 0.0879
31630.0 0.1448
31690.0 0.2327
31750.0 0.3750
31810.0 0.5132
31870.0 0.6386
31930.0 0.7314
31990.0 0.7822
32050.0 0.7933
32110.0 0.7864
32170.0 0.7667
32230.0 0.7475
32290.0 0.7338
32350.0 0.7291
32410.0 0.7341
32470.0 0.7494
32530.0 0.7700
32590.0 0.7961
32650.0 0.8215
32710.0 0.8414
32770.0 0.8628
32830.0 0.8755
32890.0 0.8785
32950.0 0.8799
33010.0 0.8744
33070.0 0.8687
33130.0 0.8645
33190.0 0.8565
33250.0 0.8550
33310.0 0.8528
33370.0 0.8569
33430.0 0.8578
33490.0 0.8588
33550.0 0.8582
33610.0 0.8549
33670.0 0.8529
33730.0 0.8445
33790.0 0.8471
33850.0 0.8485
33910.0 0.8608
33970.0 0.8730
34030.0 0.8887
34090.0 0.9045
34150.0 0.9162
34210.0 0.9232
34270.0 0.9268
34330.0 0.9158
34390.0 0.9084
34450.0 0.8944
34510.0 0.8830
34570.0 0.8754
34630.0 0.8736
34690.0 0.8747
34750.0 0.8798
34810.0 0.8929
34870.0 0.9081
34930.0 0.9221
34990.0 0.9390
35050.0 0.9504
35110.0 0.9615
35170.0 0.9711
35230.0 0.9756
35290.0 0.9783
35350.0 0.9784
35410.0 0.9730
35470.0 0.9688
35530.0 0.9656
35590.0 0.9593
35650.0 0.9586
35710.0 0.9523
35770.0 0.9511
35830.0 0.9505
35890.0 0.9559
35950.0 0.9613
36010.0 0.9632
36070.0 0.9633
36130.0 0.9675
36190.0 0.9667
36250.0 0.9667
36310.0 0.9609
36370.0 0.9536
36430.0 0.9472
36490.0 0.9394
36550.0 0.9323
36610.0 0.9244
36670.0 0.9208
36730.0 0.9231
36790.0 0.9218
36850.0 0.9302
36910.0 0.9367
36970.0 0.9473
37030.0 0.9556
37090.0 0.9684
37150.0 0.9792
37210.0 0.9823
37270.0 0.9907
37330.0 0.9945
37390.0 0.9974
37450.0 1.0000
37510.0 0.9969
37570.0 0.9965
37630.0 0.9885
37690.0 0.9854
37750.0 0.9790
37810.0 0.9751
37870.0 0.9692
37930.0 0.9686
37990.0 0.9664
38050.0 0.9679
38110.0 0.9620
38170.0 0.9601
38230.0 0.9543
38290.0 0.9475
38350.0 0.9400
38410.0 0.9309
38470.0 0.9190
38530.0 0.9084
38590.0 0.9008
38650.0 0.9012
38710.0 0.9081
38770.0 0.9187
38830.0 0.9310
38890.0 0.9434
38950.0 0.9460
39010.0 0.9293
39070.0 0.8832
39130.0 0.8000
39190.0 0.6537
39250.0 0.4929
39310.0 0.3451
39370.0 0.2234
39430.0 0.1369
39490.0 0.0820
39550.0 0.0488
39610.0 0.0294
39670.0 0.0175
39730.0 0.0114
39790.0 0.0073
39850.0 0.0046
39910.0 0.0035
39970.0 0.0022
40030.0 0.0015
40090.0 0.0010
40150.0 0.0009
40210.0 0.0010
40270.0 0.0009
40330.0 0.0011
40390.0 0.0009
40450.0 0.0009
40510.0 0.0010
40570.0 0.0011
40630.0 0.0010
40690.0 0.0009
40750.0 0.0008
40810.0 0.0005
40870.0 0.0005
40930.0 0.0005
40990.0 0.0004
41050.0 0.0002
41110.0 0.0005
41170.0 0.0007
41230.0 0.0005
41290.0 0.0004
41350.0 0.0005
41410.0 0.0008
41470.0 0.0006
41530.0 0.0006
41590.0 0.0003
