2439 VISTA_Filters_at80K_forETC_Y.dat
1	5000	0.0006
2	5010	0
3	5020	0.0012
4	5030	0
5	5040	0.0017
6	5050	0
7	5060	0.0014
8	5070	0
9	5080	0.0006
10	5090	-0.001
11	5100	0
12	5110	0
13	5120	0.0002
14	5130	0
15	5140	-0.001
16	5150	0.0005
17	5160	-0.001
18	5170	0
19	5180	-0.002
20	5190	0.0011
21	5200	-0.001
22	5210	0.0009
23	5220	-0.001
24	5230	0.0009
25	5240	-0.001
26	5250	0.002
27	5260	0
28	5270	0.0006
29	5280	0
30	5290	0.0002
31	5300	-0.001
32	5310	-0.001
33	5320	0.0005
34	5330	0
35	5340	0.0015
36	5350	-0.002
37	5360	0.0013
38	5370	-0.002
39	5380	0.0015
40	5390	-0.002
41	5400	0.0019
42	5410	-0.002
43	5420	0.0016
44	5430	-0.002
45	5440	0.0012
46	5450	-0.002
47	5460	0.0018
48	5470	0
49	5480	0.0011
50	5490	0.0016
51	5500	0.0004
52	5510	0.0025
53	5520	0
54	5530	0.0022
55	5540	-0.002
56	5550	0.0011
57	5560	-0.004
58	5570	0.0014
59	5580	-0.004
60	5590	0.0013
61	5600	-0.001
62	5610	0.0044
63	5620	0.0007
64	5630	0.0011
65	5640	0.0004
66	5650	0.0025
67	5660	-0.001
68	5670	0.0009
69	5680	-0.001
70	5690	0.0011
71	5700	-0.004
72	5710	0.0019
73	5720	-0.002
74	5730	0.0022
75	5740	-0.002
76	5750	0.0009
77	5760	-0.002
78	5770	0
79	5780	0
80	5790	0.0007
81	5800	0.0014
82	5810	0.0009
83	5820	0.0025
84	5830	0.0001
85	5840	0.0011
86	5850	-0.001
87	5860	0.0013
88	5870	-0.001
89	5880	0.0012
90	5890	-0.002
91	5900	0.0013
92	5910	-0.001
93	5920	0.0013
94	5930	-0.001
95	5940	0.0009
96	5950	-0.001
97	5960	0.0006
98	5970	0
99	5980	0.0007
100	5990	0.0002
101	6000	0
102	6010	0.0005
103	6020	0.0007
104	6030	0.0016
105	6040	0
106	6050	0.001
107	6060	0
108	6070	0.0006
109	6080	0
110	6090	0.0008
111	6100	-0.001
112	6110	0
113	6120	0
114	6130	0.0004
115	6140	0
116	6150	0.0003
117	6160	0
118	6170	0.0005
119	6180	0
120	6190	0
121	6200	0.001
122	6210	0
123	6220	0
124	6230	0
125	6240	0
126	6250	-0.001
127	6260	0.0008
128	6270	-0.001
129	6280	0
130	6290	-0.002
131	6300	0
132	6310	0
133	6320	0
134	6330	0
135	6340	0
136	6350	0
137	6360	-0.001
138	6370	0
139	6380	0.0004
140	6390	0.0005
141	6400	0
142	6410	0.0001
143	6420	0
144	6430	0.0004
145	6440	0
146	6450	0
147	6460	0
148	6470	0
149	6480	0
150	6490	0
151	6500	0
152	6510	0.0003
153	6520	0
154	6530	0
155	6540	0
156	6550	0.0015
157	6560	0.0028
158	6570	0.0014
159	6580	0.0011
160	6590	0.0011
161	6600	0
162	6610	0
163	6620	0.0008
164	6630	0.0015
165	6640	0.0018
166	6650	0.0031
167	6660	0.002
168	6670	0.0016
169	6680	0.0022
170	6690	0.0027
171	6700	0.0037
172	6710	0.0038
173	6720	0.0032
174	6730	0.0043
175	6740	0.0055
176	6750	0.0065
177	6760	0.0079
178	6770	0.0083
179	6780	0.0088
180	6790	0.0091
181	6800	0.0101
182	6810	0.0101
183	6820	0.0098
184	6830	0.0098
185	6840	0.0121
186	6850	0.0125
187	6860	0.0126
188	6870	0.0135
189	6880	0.0169
190	6890	0.0183
191	6900	0.0154
192	6910	0.0162
193	6920	0.0162
194	6930	0.0165
195	6940	0.0178
196	6950	0.018
197	6960	0.0179
198	6970	0.0181
199	6980	0.0184
200	6990	0.0182
201	7000	0.0175
202	7010	0.0163
203	7020	0.0159
204	7030	0.0135
205	7040	0.0126
206	7050	0.0103
207	7060	0.0105
208	7070	0.0081
209	7080	0.0066
210	7090	0.004
211	7100	0.0045
212	7110	0.0026
213	7120	0.0029
214	7130	0.0023
215	7140	0.0026
216	7150	0.0003
217	7160	0
218	7170	0.0009
219	7180	0
220	7190	0
221	7200	0
222	7210	0.0006
223	7220	0
224	7230	0.0008
225	7240	0
226	7250	0.001
227	7260	-0.001
228	7270	0.0022
229	7280	0.0003
230	7290	0.0016
231	7300	0
232	7310	0.0016
233	7320	0
234	7330	0
235	7340	0
236	7350	0
237	7360	-0.001
238	7370	-0.002
239	7380	0
240	7390	-0.001
241	7400	0.0012
242	7410	-0.002
243	7420	0.0008
244	7430	0
245	7440	0.003
246	7450	-0.002
247	7460	0.0022
248	7470	0
249	7480	0.0036
250	7490	0.0014
251	7500	0.0036
252	7510	0.0019
253	7520	0.0018
254	7530	0
255	7540	0
256	7550	-0.001
257	7560	-0.004
258	7570	-0.001
259	7580	-0.004
260	7590	0.0012
261	7600	-0.001
262	7610	0.0014
263	7620	-0.001
264	7630	0.0024
265	7640	-0.001
266	7650	0.0042
267	7660	0
268	7670	0.0036
269	7680	0.0008
270	7690	0.0037
271	7700	0
272	7710	0.0005
273	7720	-0.001
274	7730	-0.002
275	7740	-0.001
276	7750	-0.002
277	7760	-0.001
278	7770	-0.003
279	7780	0.0024
280	7790	-0.003
281	7800	0
282	7810	-0.004
283	7820	0.0015
284	7830	-0.002
285	7840	0.0026
286	7850	0
287	7860	0.0045
288	7870	-0.002
289	7880	0.0025
290	7890	0.0006
291	7900	-0.001
292	7910	0
293	7920	0
294	7930	0.0007
295	7940	-0.004
296	7950	0.0003
297	7960	-0.002
298	7970	0.0009
299	7980	-0.005
300	7990	0.0012
301	8000	-0.004
302	8010	0.0037
303	8020	-0.002
304	8030	0.0051
305	8040	0.0004
306	8050	0.0099
307	8060	0.0099
308	8070	0.0205
309	8080	0.0234
310	8090	0.0332
311	8100	-0.003
312	8110	0.0015
313	8120	-0.005
314	8130	0.0005
315	8140	-0.001
316	8150	0.0041
317	8160	-0.001
318	8170	0.0057
319	8180	-0.003
320	8190	0
321	8200	-0.002
322	8210	-0.001
323	8220	-0.001
324	8230	-0.002
325	8240	-0.001
326	8250	-0.004
327	8260	0
328	8270	-0.005
329	8280	-0.001
330	8290	-0.005
331	8300	0
332	8310	-0.005
333	8320	-0.001
334	8330	-0.005
335	8340	-0.001
336	8350	-0.003
337	8360	0.0012
338	8370	-0.004
339	8380	-0.006
340	8390	-0.006
341	8400	-0.005
342	8410	-0.008
343	8420	-0.009
344	8430	-0.008
345	8440	-0.01
346	8450	-0.008
347	8460	-0.011
348	8470	-0.01
349	8480	-0.011
350	8490	-0.01
351	8500	-0.011
352	8510	-0.008
353	8520	-0.01
354	8530	-0.006
355	8540	-0.008
356	8550	0.0021
357	8560	0.0295
358	8570	0.0574
359	8580	0.1178
360	8590	0.1735
361	8600	0.1868
362	8610	0.0061
363	8620	0.0087
364	8630	0.0095
365	8640	0.007
366	8650	0.0025
367	8660	0.0057
368	8670	0.0078
369	8680	0.0097
370	8690	0.0089
371	8700	0.0068
372	8710	0.0034
373	8720	0.0091
374	8730	0.0099
375	8740	0.0115
376	8750	0.0109
377	8760	0.0101
378	8770	0.008
379	8780	0.0101
380	8790	0.011
381	8800	0.013
382	8810	0.0127
383	8820	0.0124
384	8830	0.0112
385	8840	0.0129
386	8850	0.0144
387	8860	0.0159
388	8870	0.0153
389	8880	0.0154
390	8890	0.0139
391	8900	0.016
392	8910	0.0173
393	8920	0.0199
394	8930	0.0207
395	8940	0.0211
396	8950	0.0207
397	8960	0.0232
398	8970	0.025
399	8980	0.0277
400	8990	0.0283
401	9000	-0.079
402	9010	-0.105
403	9020	0.0724
404	9030	-0.059
405	9040	0.092
406	9050	0.3206
407	9060	0.1804
408	9070	0.1137
409	9080	0.0395
410	9090	0.1228
411	9100	0.0842
412	9110	0.0633
413	9120	-0.047
414	9130	0.1092
415	9140	-0.086
416	9150	0.056
417	9160	0.0414
418	9170	0.0382
419	9180	0.0963
420	9190	-0.025
421	9200	0.3623
422	9210	0.1825
423	9220	0.1632
424	9230	0.2501
425	9240	0.2135
426	9250	0.0092
427	9260	0.1731
428	9270	0.1331
429	9280	0.1119
430	9290	0.2347
431	9300	0.2543
432	9310	0.1534
433	9320	0.3433
434	9330	0.1793
435	9340	0.504
436	9350	0.5454
437	9360	0.522
438	9370	0.4429
439	9380	0.6579
440	9390	0.4046
441	9400	0.5956
442	9410	0.6114
443	9420	0.7778
444	9430	0.8501
445	9440	0.9479
446	9450	1.0633
447	9460	1.3903
448	9470	1.2411
449	9480	1.4822
450	9490	1.4993
451	9500	1.699
452	9510	1.8068
453	9520	2.4542
454	9530	2.394
455	9540	2.6514
456	9550	3.0159
457	9560	3.3365
458	9570	3.791
459	9580	4.616
460	9590	5.183
461	9600	5.9065
462	9610	6.7982
463	9620	7.6655
464	9630	9.0057
