2176 VISTA_Filters_at80K_forETC_H.dat
409 9080 0
410 9090 -0.001
411 9100 0.0003
412 9110 0.0005
413 9120 0
414 9130 0.0016
415 9140 0
416 9150 0
417 9160 0.0011
418 9170 0.0005
419 9180 0
420 9190 0.0008
421 9200 -0.002
422 9210 0.0009
423 9220 0.0014
424 9230 0
425 9240 0.0003
426 9250 0.0015
427 9260 0
428 9270 0.0015
429 9280 0.0016
430 9290 0
431 9300 0.0003
432 9310 0.0011
433 9320 -0.001
434 9330 0.0011
435 9340 0.0006
436 9350 0
437 9360 0.0006
438 9370 0.002
439 9380 0.0002
440 9390 0.0026
441 9400 0.0015
442 9410 0.0002
443 9420 0.0005
444 9430 0.0014
445 9440 0.0001
446 9450 0.0015
447 9460 0.0014
448 9470 0
449 9480 0.0006
450 9490 0.0009
451 9500 0
452 9510 0.0008
453 9520 0.0005
454 9530 0.0001
455 9540 0.0007
456 9550 0.0009
457 9560 0
458 9570 0.0009
459 9580 0.0013
460 9590 0.0002
461 9600 0.0003
462 9610 0.0009
463 9620 0.0001
464 9630 0.0013
465 9640 0.001
466 9650 0
467 9660 0.0006
468 9670 0.0011
469 9680 0
470 9690 0.0008
471 9700 0.0003
472 9710 0
473 9720 0.0001
474 9730 0.0003
475 9740 0
476 9750 0.0009
477 9760 0.001
478 9770 0.0002
479 9780 0.0005
480 9790 0.0007
481 9800 0
482 9810 0.0008
483 9820 0.0002
484 9830 0
485 9840 0
486 9850 0.0003
487 9860 0
488 9870 0.0006
489 9880 0.0005
490 9890 0
491 9900 0.0001
492 9910 0.0003
493 9920 0
494 9930 0.0001
495 9940 0
496 9950 0
497 9960 0.0003
498 9970 0.0006
499 9980 0
500 9990 0.0003
501 10000 0.0002
502 10010 0.0002
503 10020 0.0004
504 10030 0.0003
505 10040 0
506 10050 0
507 10060 0.0001
508 10070 0
509 10080 0
510 10090 0.0002
511 10100 0
512 10110 0.0005
513 10120 0.0003
514 10130 0
515 10140 0
516 10150 0.0002
517 10160 0
518 10170 0
519 10180 0.0001
520 10190 0
521 10200 0
522 10210 0
523 10220 0
524 10230 0.0004
525 10240 0.0001
526 10250 0
527 10260 0
528 10270 0.0001
529 10280 0
530 10290 0.0003
531 10300 0.0003
532 10310 0.0003
533 10320 0.0004
534 10330 0.0003
535 10340 0
536 10350 0.0002
537 10360 0
538 10370 0
539 10380 0.0001
540 10390 0.0003
541 10400 0.0001
542 10410 0.0002
543 10420 0.0003
544 10430 0.0002
545 10440 0.0001
546 10450 0
547 10460 0
548 10470 0.0003
549 10480 0
550 10490 0.0001
551 10500 0.0006
552 10510 0.0005
553 10520 0.0002
554 10530 0.0001
555 10540 0.0002
556 10550 0.0004
557 10560 0.0003
558 10570 0
559 10580 0
560 10590 0.0001
561 10600 0
562 10610 0
563 10620 0
564 10630 0.0002
565 10640 0.0002
566 10650 0
567 10660 0
568 10670 0
569 10680 0.0001
570 10690 0.0002
571 10700 0
572 10710 0.0001
573 10720 0.0002
574 10730 0
575 10740 0
576 10750 0
577 10760 0.0003
578 10770 0
579 10780 0
580 10790 0
581 10800 0.0002
582 10810 0.0003
583 10820 0
584 10830 0
585 10840 0.0001
586 10850 0
587 10860 0.0001
588 10870 0
589 10880 0
590 10890 0.0001
591 10900 0.0001
592 10910 0.0003
593 10920 0.0002
594 10930 0
595 10940 0
596 10950 0
597 10960 0.0002
598 10970 0.0001
599 10980 0
600 10990 0
601 11000 0
602 11010 0
603 11020 0.0003
604 11030 0.0002
605 11040 0.0003
606 11050 0.0003
607 11060 0
608 11070 0
609 11080 0
610 11090 0
611 11100 0
612 11110 0.0002
613 11120 0.0003
614 11130 0.0003
615 11140 0.0002
616 11150 0.0002
617 11160 0.0002
618 11170 0
619 11180 0
620 11190 0
621 11200 0.0002
622 11210 0.0004
623 11220 0.0004
624 11230 0.0005
625 11240 0.0005
626 11250 0.0002
627 11260 0
628 11270 0
629 11280 0
630 11290 0
631 11300 0.0001
632 11310 0.0004
633 11320 0.0003
634 11330 0.0002
635 11340 0.0003
636 11350 0.0002
637 11360 0.0003
638 11370 0
639 11380 0
640 11390 0
641 11400 0.0002
642 11410 0.0003
643 11420 0.0004
644 11430 0.0002
645 11440 0.0001
646 11450 0.0001
647 11460 0
648 11470 0.0001
649 11480 0
650 11490 0
651 11500 0.0007
652 11510 0.0005
653 11520 0.0002
654 11530 0.0005
655 11540 0
656 11550 0
657 11560 0
658 11570 0
659 11580 0
660 11590 0
661 11600 0.0004
662 11610 0.0005
663 11620 0.0003
664 11630 0.0002
665 11640 0.0002
666 11650 0.0005
667 11660 0.0006
668 11670 0.0007
669 11680 0.0006
670 11690 0.0001
671 11700 0
672 11710 0
673 11720 0
674 11730 0
675 11740 0
676 11750 0
677 11760 0
678 11770 0
679 11780 0.0005
680 11790 0.0005
681 11800 0.0006
682 11810 0.0003
683 11820 0.0004
684 11830 0.0003
685 11840 0.0004
686 11850 0.0003
687 11860 0.0003
688 11870 0.0004
689 11880 0.0004
690 11890 0.0003
691 11900 0
692 11910 0
693 11920 0
694 11930 0.0004
695 11940 0
696 11950 0.0005
697 11960 0.0007
698 11970 0.0005
699 11980 0.0005
700 11990 0.0006
701 12000 0.0008
702 12010 0.0006
703 12020 0.0005
704 12030 0.0005
705 12040 0.001
706 12050 0.0008
707 12060 0.0001
708 12070 0.0002
709 12080 0
710 12090 0
711 12100 0.0003
712 12110 0
713 12120 0
714 12130 0.0001
715 12140 0
716 12150 0.0004
717 12160 0.0004
718 12170 0.0005
719 12180 0.0003
720 12190 0.0002
721 12200 0.0003
722 12210 0.0006
723 12220 0.0008
724 12230 0.0007
725 12240 0.0003
726 12250 0.0005
727 12260 0.0008
728 12270 0.001
729 12280 0.0009
730 12290 0.0005
731 12300 0.0004
732 12310 0.0008
733 12320 0.0009
734 12330 0.0009
735 12340 0.0006
736 12350 0
737 12360 0
738 12370 0.0001
739 12380 0.0001
740 12390 0
741 12400 0.0004
742 12410 0
743 12420 0
744 12430 0.0002
745 12440 0
746 12450 0
747 12460 0.0003
748 12470 0
749 12480 0
750 12490 0
751 12500 0
752 12510 0
753 12520 0.0003
754 12530 0.0005
755 12540 0.0003
756 12550 0.0002
757 12560 0.0007
758 12570 0.0009
759 12580 0.0008
760 12590 0.0006
761 12600 0.0006
762 12610 0.0007
763 12620 0.0008
764 12630 0.0008
765 12640 0.0007
766 12650 0.0002
767 12660 0
768 12670 0
769 12680 0.0001
770 12690 0.0001
771 12700 0
772 12710 0
773 12720 0.0005
774 12730 0.0007
775 12740 0.0008
776 12750 0.0009
777 12760 0.001
778 12770 0.0009
779 12780 0.0011
780 12790 0.0012
781 12800 0.0011
782 12810 0.0006
783 12820 0.0003
784 12830 0.0006
785 12840 0.0007
786 12850 0.0012
787 12860 0.0013
788 12870 0.0013
789 12880 0.0011
790 12890 0.0015
791 12900 0.0019
792 12910 0.0021
793 12920 0.0018
794 12930 0.0018
795 12940 0.0015
796 12950 0.0014
797 12960 0.0015
798 12970 0.0017
799 12980 0.0018
800 12990 0.0022
801 13000 0.0026
802 13010 0.0028
803 13020 0.0031
804 13030 0.0027
805 13040 0.0028
806 13050 0.0041
807 13060 0.0058
808 13070 0.0078
809 13080 0.0097
810 13090 0.0101
811 13100 0.0082
812 13110 0.004
813 13120 0.0003
814 13130 0
815 13140 0
816 13150 0
817 13160 0
818 13170 0
819 13180 0
820 13190 0
821 13200 0
822 13210 -0.001
823 13220 -0.001
824 13230 -0.001
825 13240 -0.001
826 13250 -0.001
827 13260 -0.001
828 13270 0
829 13280 -0.001
830 13290 -0.001
831 13300 -0.001
832 13310 -0.001
833 13320 -0.001
834 13330 -0.001
835 13340 -0.001
836 13350 -0.001
837 13360 -0.001
838 13370 -0.001
839 13380 -0.001
840 13390 -0.001
841 13400 -0.001
842 13410 -0.001
843 13420 -0.001
844 13430 0
845 13440 0
846 13450 0
847 13460 0
848 13470 0.0003
849 13480 0.0003
850 13490 0.0008
851 13500 0.0011
852 13510 0.0013
853 13520 0.0019
854 13530 0.0019
855 13540 0.0024
856 13550 0.0028
857 13560 0.0029
858 13570 0.0028
859 13580 0.0028
860 13590 0.0028
861 13600 0.0028
862 13610 0.0028
863 13620 0.003
864 13630 0.0031
865 13640 0.0031
866 13650 0.0031
867 13660 0.0035
868 13670 0.0037
869 13680 0.004
870 13690 0.0038
871 13700 0.0041
872 13710 0.0041
873 13720 0.004
874 13730 0.0042
875 13740 0.0044
876 13750 0.0039
877 13760 0.0046
878 13770 0.0044
879 13780 0.0045
880 13790 0.0048
881 13800 0.005
882 13810 0.005
883 13820 0.0057
884 13830 0.0057
885 13840 0.0056
886 13850 0.0061
887 13860 0.0067
888 13870 0.0068
889 13880 0.0078
890 13890 0.0077
891 13900 0.0079
892 13910 0.0085
893 13920 0.0087
894 13930 0.0093
895 13940 0.0102
896 13950 0.0102
897 13960 0.0109
898 13970 0.0122
899 13980 0.0127
900 13990 0.0138
901 14000 0.0619
902 14010 0.0408
903 14020 -0.044
904 14030 -0.023
905 14040 0.0131
906 14050 0.084
907 14060 0.0286
908 14070 0.0045
909 14080 -0.075
910 14090 0.0328
911 14100 0
912 14110 0.0585
913 14120 0.0114
914 14130 -0.029
915 14140 0.0385
916 14150 0.1362
917 14160 0.0135
918 14170 -0.044
919 14180 -0.043
920 14190 0.0297
921 14200 0.0419
922 14210 0.0596
923 14220 0.1146
924 14230 0.002
925 14240 0.0836
926 14250 0.1698
927 14260 0.158
928 14270 0.1106
929 14280 -0.012
930 14290 0.0558
931 14300 0.0821
932 14310 0.1479
933 14320 0.0924
934 14330 0.2295
935 14340 0.1479
936 14350 0.1562
937 14360 0.1779
938 14370 0.2277
939 14380 0.2401
940 14390 0.3021
941 14400 0.3063
942 14410 0.2793
943 14420 0.2633
944 14430 0.2436
945 14440 0.2887
946 14450 0.3666
947 14460 0.4107
948 14470 0.4528
949 14480 0.4152
950 14490 0.2479
951 14500 0.4827
952 14510 0.5627
953 14520 0.5117
954 14530 0.4975
955 14540 0.3983
956 14550 0.6724
957 14560 0.678
958 14570 0.7285
959 14580 0.7516
960 14590 0.8875
961 14600 0.9238
962 14610 1.0095
963 14620 0.9817
964 14630 0.9654
965 14640 1.0953
966 14650 1.266
967 14660 1.4414
968 14670 1.4773
969 14680 1.6973
970 14690 1.7678
971 14700 2.0131
972 14710 2.2561
973 14720 2.3878
974 14730 2.6577
975 14740 3.0127
976 14750 3.2411
977 14760 3.5526
978 14770 3.9811
979 14780 4.3953
980 14790 4.9686
981 14800 5.5056
982 14810 6.1373
983 14820 6.9916
984 14830 7.84
985 14840 8.7439
986 14850 9.9695
987 14860 10.968
988 14870 12.463
989 14880 14.109
990 14890 15.799
991 14900 17.716
992 14910 19.896
993 14920 22.416
994 14930 25.005
995 14940 27.944
996 14950 31.005
997 14960 34.452
998 14970 38.114
999 14980 42.283
1000 14990 46.176
1001 15000 50.09
1002 15010 54.648
1003 15020 58.62
1004 15030 62.634
1005 15040 67.102
1006 15050 70.873
1007 15060 74.088
1008 15070 77.872
1009 15080 80.688
1010 15090 82.564
1011 15100 85.481
1012 15110 87.195
1013 15120 88.138
1014 15130 89.587
1015 15140 90.441
1016 15150 90.197
1017 15160 90.561
1018 15170 90.827
1019 15180 90.047
1020 15190 89.721
1021 15200 89.753
1022 15210 88.58
1023 15220 87.951
1024 15230 87.856
1025 15240 86.825
1026 15250 86.066
1027 15260 86.19
1028 15270 85.249
1029 15280 84.634
1030 15290 84.821
1031 15300 84.104
1032 15310 83.732
1033 15320 84.269
1034 15330 83.686
1035 15340 83.54
1036 15350 84.153
1037 15360 83.694
1038 15370 83.948
1039 15380 84.631
1040 15390 84.246
1041 15400 84.904
1042 15410 85.55
1043 15420 85.374
1044 15430 86.279
1045 15440 86.696
1046 15450 86.664
1047 15460 87.765
1048 15470 87.986
1049 15480 88.115
1050 15490 89.269
1051 15500 89.263
1052 15510 89.503
1053 15520 90.527
1054 15530 90.294
1055 15540 90.764
1056 15550 91.534
1057 15560 91.153
1058 15570 91.706
1059 15580 92.232
1060 15590 91.603
1061 15600 92.402
1062 15610 92.638
1063 15620 92.038
1064 15630 92.723
1065 15640 92.414
1066 15650 92.224
1067 15660 92.844
1068 15670 92.242
1069 15680 92.308
1070 15690 92.687
1071 15700 92.006
1072 15710 92.441
1073 15720 92.356
1074 15730 91.912
1075 15740 92.483
1076 15750 92.018
1077 15760 91.942
1078 15770 92.329
1079 15780 91.796
1080 15790 92.167
1081 15800 92.039
1082 15810 91.845
1083 15820 92.367
1084 15830 91.8
1085 15840 92.097
1086 15850 92.131
1087 15860 91.744
1088 15870 92.249
1089 15880 91.726
1090 15890 91.854
1091 15900 91.991
1092 15910 91.425
1093 15920 92.173
1094 15930 91.814
1095 15940 91.523
1096 15950 91.918
1097 15960 91.276
1098 15970 91.631
1099 15980 91.504
1100 15990 91.176
1101 16000 91.654
1102 16010 91.028
1103 16020 91.176
1104 16030 91.232
1105 16040 90.813
1106 16050 91.235
1107 16060 90.592
1108 16070 90.791
1109 16080 90.935
1110 16090 90.384
1111 16100 90.727
1112 16110 90.27
1113 16120 90.479
1114 16130 90.452
1115 16140 90.124
1116 16150 90.484
1117 16160 89.952
1118 16170 90.365
1119 16180 90.255
1120 16190 89.996
1121 16200 90.367
1122 16210 89.919
1123 16220 90.302
1124 16230 90.029
1125 16240 90.246
1126 16250 90.248
1127 16260 90.058
1128 16270 90.607
1129 16280 90.095
1130 16290 90.569
1131 16300 90.386
1132 16310 90.327
1133 16320 90.627
1134 16330 90.315
1135 16340 90.861
1136 16350 90.413
1137 16360 90.709
1138 16370 90.765
1139 16380 90.497
1140 16390 91.065
1141 16400 90.507
1142 16410 91.299
1143 16420 91.086
1144 16430 90.807
1145 16440 91.249
1146 16450 90.839
1147 16460 91.465
1148 16470 90.983
1149 16480 91.445
1150 16490 91.408
1151 16500 91.298
1152 16510 91.778
1153 16520 91.286
1154 16530 91.952
1155 16540 91.36
1156 16550 91.895
1157 16560 91.691
1158 16570 91.864
1159 16580 92.108
1160 16590 91.835
1161 16600 92.535
1162 16610 91.986
1163 16620 92.733
1164 16630 92.149
1165 16640 92.725
1166 16650 92.524
1167 16660 92.777
1168 16670 93.049
1169 16680 92.675
1170 16690 93.572
1171 16700 92.733
1172 16710 93.562
1173 16720 93.13
1174 16730 93.851
1175 16740 93.594
1176 16750 93.668
1177 16760 94.214
1178 16770 93.73
1179 16780 94.448
1180 16790 93.755
1181 16800 94.601
1182 16810 94.02
1183 16820 94.57
1184 16830 94.435
1185 16840 94.372
1186 16850 94.785
1187 16860 94.306
1188 16870 94.999
1189 16880 94.382
1190 16890 95.465
1191 16900 94.369
1192 16910 95.048
1193 16920 94.502
1194 16930 95.045
1195 16940 94.78
1196 16950 94.702
1197 16960 95.003
1198 16970 94.661
1199 16980 95.156
1200 16990 94.611
1201 17000 95.21
1202 17010 94.523
1203 17020 95.14
1204 17030 94.391
1205 17040 95.232
1206 17050 94.474
1207 17060 95.104
1208 17070 94.572
1209 17080 94.982
1210 17090 94.778
1211 17100 94.784
1212 17110 94.956
1213 17120 94.732
1214 17130 95
1215 17140 94.527
1216 17150 95.128
1217 17160 94.558
1218 17170 95.154
1219 17180 94.409
1220 17190 95.129
1221 17200 94.43
1222 17210 94.916
1223 17220 94.431
1224 17230 94.754
1225 17240 94.533
1226 17250 94.584
1227 17260 94.539
1228 17270 94.367
1229 17280 94.468
1230 17290 94.137
1231 17300 94.423
1232 17310 94.024
1233 17320 94.536
1234 17330 93.711
1235 17340 94.096
1236 17350 93.422
1237 17360 94.181
1238 17370 93.264
1239 17380 93.762
1240 17390 93.054
1241 17400 93.324
1242 17410 92.811
1243 17420 92.982
1244 17430 92.383
1245 17440 92.659
1246 17450 92.091
1247 17460 92.35
1248 17470 91.735
1249 17480 91.945
1250 17490 91.345
1251 17500 91.664
1252 17510 90.918
1253 17520 91.125
1254 17530 90.542
1255 17540 90.686
1256 17550 90.203
1257 17560 90.358
1258 17570 89.75
1259 17580 89.846
1260 17590 89.355
1261 17600 89.36
1262 17610 88.793
1263 17620 88.74
1264 17630 88.18
1265 17640 87.964
1266 17650 87.456
1267 17660 87.231
1268 17670 86.601
1269 17680 86.233
1270 17690 85.413
1271 17700 85.106
1272 17710 84.177
1273 17720 83.52
1274 17730 82.676
1275 17740 81.773
1276 17750 80.648
1277 17760 79.512
1278 17770 78.128
1279 17780 76.878
1280 17790 75.221
1281 17800 73.753
1282 17810 71.905
1283 17820 69.805
1284 17830 67.708
1285 17840 65.469
1286 17850 63.133
1287 17860 60.804
1288 17870 58.449
1289 17880 55.694
1290 17890 53.135
1291 17900 50.514
1292 17910 47.667
1293 17920 45.044
1294 17930 42.228
1295 17940 39.493
1296 17950 36.995
1297 17960 34.415
1298 17970 32.213
1299 17980 29.685
1300 17990 27.648
1301 18000 25.49
1302 18010 23.518
1303 18020 21.627
1304 18030 19.944
1305 18040 18.208
1306 18050 16.846
1307 18060 15.348
1308 18070 14.157
1309 18080 13.067
1310 18090 11.966
1311 18100 11.048
1312 18110 10.054
1313 18120 9.2229
1314 18130 8.4464
1315 18140 7.9523
1316 18150 7.2897
1317 18160 6.6755
1318 18170 6.1063
1319 18180 5.5639
1320 18190 5.0554
1321 18200 4.718
1322 18210 4.2827
1323 18220 3.8582
1324 18230 3.7087
1325 18240 3.3558
1326 18250 3.0698
1327 18260 2.8302
1328 18270 2.6804
1329 18280 2.5557
1330 18290 2.3581
1331 18300 2.1339
1332 18310 1.8867
1333 18320 1.8091
1334 18330 1.8694
1335 18340 1.5903
1336 18350 1.4968
1337 18360 1.449
1338 18370 1.2759
1339 18380 1.1616
1340 18390 1.0433
1341 18400 0.9995
1342 18410 1.0292
1343 18420 0.9889
1344 18430 0.8268
1345 18440 0.7483
1346 18450 0.7963
1347 18460 0.8404
1348 18470 0.7333
1349 18480 0.631
1350 18490 0.6155
1351 18500 0.5962
1352 18510 0.5038
1353 18520 0.4815
1354 18530 0.4381
1355 18540 0.4089
1356 18550 0.4315
1357 18560 0.4607
1358 18570 0.4119
1359 18580 0.2454
1360 18590 0.2147
1361 18600 0.3187
1362 18610 0.2705
1363 18620 0.2308
1364 18630 0.2605
1365 18640 0.2144
1366 18650 0.2537
1367 18660 0.2327
1368 18670 0
1369 18680 0.0609
1370 18690 0.3088
1371 18700 0.2907
1372 18710 0.1935
1373 18720 0.1577
1374 18730 0.1578
1375 18740 0.1518
1376 18750 0.1135
1377 18760 0.0778
1378 18770 0.1753
1379 18780 0.2779
1380 18790 0.2146
1381 18800 0.1036
1382 18810 0.1162
1383 18820 0.1009
1384 18830 0.0113
1385 18840 0.086
1386 18850 0.1011
1387 18860 0.0646
1388 18870 0.0677
1389 18880 0.1023
1390 18890 0.0525
1391 18900 0.0283
1392 18910 0.0333
1393 18920 0.0554
1394 18930 0.0654
1395 18940 0.0984
1396 18950 0.1124
1397 18960 0.0607
1398 18970 0.0686
1399 18980 0.1112
1400 18990 0.0826
1401 19000 0.1016
1402 19010 0.0584
1403 19020 0.0575
1404 19030 0.0548
1405 19040 0.0522
1406 19050 0.0487
1407 19060 0.048
1408 19070 0.0464
1409 19080 0.0462
1410 19090 0.0442
1411 19100 0.0418
1412 19110 0.0384
1413 19120 0.0385
1414 19130 0.0372
1415 19140 0.0376
1416 19150 0.0358
1417 19160 0.0335
1418 19170 0.0305
1419 19180 0.0308
1420 19190 0.0287
1421 19200 0.0293
1422 19210 0.0279
1423 19220 0.0273
1424 19230 0.0244
1425 19240 0.0247
1426 19250 0.0233
1427 19260 0.0244
1428 19270 0.0226
1429 19280 0.0216
1430 19290 0.0189
1431 19300 0.02
1432 19310 0.0193
1433 19320 0.0202
1434 19330 0.0182
1435 19340 0.0179
1436 19350 0.0164
1437 19360 0.016
1438 19370 0.0147
1439 19380 0.0167
1440 19390 0.0148
1441 19400 0.015
1442 19410 0.0137
1443 19420 0.0132
1444 19430 0.012
1445 19440 0.014
1446 19450 0.0128
1447 19460 0.0119
1448 19470 0.0101
1449 19480 0.0101
1450 19490 0.0101
1451 19500 0.0108
1452 19510 0.0093
1453 19520 0.0095
1454 19530 0.009
1455 19540 0.0085
1456 19550 0.009
1457 19560 0.0101
1458 19570 0.0076
1459 19580 0.0077
1460 19590 0.0081
1461 19600 0.0073
1462 19610 0.0069
1463 19620 0.0085
1464 19630 0.0067
1465 19640 0.008
1466 19650 0.0072
1467 19660 0.0057
1468 19670 0.0066
1469 19680 0.0067
1470 19690 0.0053
1471 19700 0.0063
1472 19710 0.0042
1473 19720 0.0051
1474 19730 0.0062
1475 19740 0.0053
1476 19750 0.0057
1477 19760 0.0049
1478 19770 0.0046
1479 19780 0.0035
1480 19790 0.0061
1481 19800 0.0037
1482 19810 0.0043
1483 19820 0.0041
1484 19830 0.0037
1485 19840 0.0031
1486 19850 0.005
1487 19860 0.0044
1488 19870 0.003
1489 19880 0.0035
