  218 CAPAK_v2/i_subaru.res  cosmos-i  lambda_c= 7.68388e+03  AB-Vega= 0.40
    1   6.71000e+03   2.00087e-04
    2   6.72000e+03   5.00206e-04
    3   6.73000e+03   1.10039e-03
    4   6.74000e+03   2.10069e-03
    5   6.75000e+03   3.70106e-03
    6   6.76000e+03   6.30166e-03
    7   6.77000e+03   1.02021e-02
    8   6.78000e+03   1.60028e-02
    9   6.79000e+03   2.43034e-02
   10   6.80000e+03   3.54036e-02
   11   6.81000e+03   5.01083e-02
   12   6.82000e+03   6.83168e-02
   13   6.83000e+03   9.00002e-02
   14   6.84000e+03   1.15632e-01
   15   6.85000e+03   1.44494e-01
   16   6.86000e+03   1.76271e-01
   17   6.87000e+03   2.10373e-01
   18   6.88000e+03   2.46326e-01
   19   6.89000e+03   2.88352e-01
   20   6.90000e+03   3.31765e-01
   21   6.91000e+03   3.76878e-01
   22   6.92000e+03   4.22161e-01
   23   6.93000e+03   4.67512e-01
   24   6.94000e+03   5.11653e-01
   25   6.95000e+03   5.53471e-01
   26   6.96000e+03   5.94972e-01
   27   6.97000e+03   6.35261e-01
   28   6.98000e+03   6.73295e-01
   29   6.99000e+03   7.04154e-01
   30   7.00000e+03   7.32827e-01
   31   7.01000e+03   7.58463e-01
   32   7.02000e+03   7.81298e-01
   33   7.03000e+03   8.01229e-01
   34   7.04000e+03   8.17753e-01
   35   7.05000e+03   8.34373e-01
   36   7.06000e+03   8.49399e-01
   37   7.07000e+03   8.61118e-01
   38   7.08000e+03   8.69830e-01
   39   7.09000e+03   8.80541e-01
   40   7.10000e+03   8.86044e-01
   41   7.11000e+03   8.91460e-01
   42   7.12000e+03   8.98861e-01
   43   7.13000e+03   9.05472e-01
   44   7.14000e+03   9.09867e-01
   45   7.15000e+03   8.99674e-01
   46   7.16000e+03   8.89632e-01
   47   7.17000e+03   8.78304e-01
   48   7.18000e+03   8.66478e-01
   49   7.19000e+03   8.77172e-01
   50   7.20000e+03   8.88472e-01
   51   7.21000e+03   8.99854e-01
   52   7.22000e+03   9.11852e-01
   53   7.23000e+03   9.19905e-01
   54   7.24000e+03   9.24225e-01
   55   7.25000e+03   9.26423e-01
   56   7.26000e+03   9.31407e-01
   57   7.27000e+03   9.36226e-01
   58   7.28000e+03   9.38231e-01
   59   7.29000e+03   9.41788e-01
   60   7.30000e+03   9.44196e-01
   61   7.31000e+03   9.52311e-01
   62   7.32000e+03   9.63763e-01
   63   7.33000e+03   9.72088e-01
   64   7.34000e+03   9.79093e-01
   65   7.35000e+03   9.81509e-01
   66   7.36000e+03   9.82318e-01
   67   7.37000e+03   9.78797e-01
   68   7.38000e+03   9.74073e-01
   69   7.39000e+03   9.73575e-01
   70   7.40000e+03   9.73972e-01
   71   7.41000e+03   9.73678e-01
   72   7.42000e+03   9.74786e-01
   73   7.43000e+03   9.71868e-01
   74   7.44000e+03   9.70858e-01
   75   7.45000e+03   9.70953e-01
   76   7.46000e+03   9.70464e-01
   77   7.47000e+03   9.71060e-01
   78   7.48000e+03   9.73361e-01
   79   7.49000e+03   9.75776e-01
   80   7.50000e+03   9.76262e-01
   81   7.51000e+03   9.79064e-01
   82   7.52000e+03   9.82272e-01
   83   7.53000e+03   9.82283e-01
   84   7.54000e+03   9.83178e-01
   85   7.55000e+03   9.84375e-01
   86   7.56000e+03   9.85281e-01
   87   7.57000e+03   9.87709e-01
   88   7.58000e+03   9.67582e-01
   89   7.59000e+03   8.92488e-01
   90   7.60000e+03   6.50417e-01
   91   7.61000e+03   5.51038e-01
   92   7.62000e+03   7.14870e-01
   93   7.63000e+03   6.65920e-01
   94   7.64000e+03   6.83732e-01
   95   7.65000e+03   7.59464e-01
   96   7.66000e+03   8.44492e-01
   97   7.67000e+03   9.00204e-01
   98   7.68000e+03   9.73364e-01
   99   7.69000e+03   9.74338e-01
  100   7.70000e+03   9.81059e-01
  101   7.71000e+03   9.76618e-01
  102   7.72000e+03   9.68454e-01
  103   7.73000e+03   9.70756e-01
  104   7.74000e+03   9.73380e-01
  105   7.75000e+03   9.71856e-01
  106   7.76000e+03   9.76470e-01
  107   7.77000e+03   9.81788e-01
  108   7.78000e+03   9.82087e-01
  109   7.79000e+03   9.78257e-01
  110   7.80000e+03   9.78858e-01
  111   7.81000e+03   9.80149e-01
  112   7.82000e+03   9.81442e-01
  113   7.83000e+03   9.87764e-01
  114   7.84000e+03   9.90878e-01
  115   7.85000e+03   9.94383e-01
  116   7.86000e+03   1.00000e+00
  117   7.87000e+03   9.99893e-01
  118   7.88460e+03   9.95877e-01
  119   7.89750e+03   9.94297e-01
  120   7.91030e+03   9.92171e-01
  121   7.92320e+03   9.89592e-01
  122   7.93600e+03   9.87070e-01
  123   7.94890e+03   9.85183e-01
  124   7.96180e+03   9.83352e-01
  125   7.97460e+03   9.81511e-01
  126   7.98750e+03   9.79674e-01
  127   8.00030e+03   9.78007e-01
  128   8.01320e+03   9.72377e-01
  129   8.02600e+03   9.66491e-01
  130   8.03890e+03   9.60218e-01
  131   8.05170e+03   9.54320e-01
  132   8.06460e+03   9.48822e-01
  133   8.07740e+03   9.43023e-01
  134   8.09030e+03   9.37638e-01
  135   8.10320e+03   9.30871e-01
  136   8.11600e+03   9.14680e-01
  137   8.12890e+03   8.98159e-01
  138   8.14170e+03   8.83654e-01
  139   8.15460e+03   8.78966e-01
  140   8.16740e+03   8.73897e-01
  141   8.18030e+03   8.68163e-01
  142   8.19310e+03   8.60840e-01
  143   8.20600e+03   8.53261e-01
  144   8.21890e+03   8.46058e-01
  145   8.23170e+03   8.38245e-01
  146   8.24460e+03   8.29770e-01
  147   8.25740e+03   8.21532e-01
  148   8.27030e+03   8.13319e-01
  149   8.28310e+03   8.04630e-01
  150   8.29600e+03   7.95119e-01
  151   8.30880e+03   7.90452e-01
  152   8.32170e+03   7.87012e-01
  153   8.33460e+03   7.81412e-01
  154   8.34740e+03   7.72120e-01
  155   8.36030e+03   7.51611e-01
  156   8.37310e+03   7.24087e-01
  157   8.38600e+03   6.89900e-01
  158   8.39880e+03   6.48595e-01
  159   8.41170e+03   6.00072e-01
  160   8.42450e+03   5.45271e-01
  161   8.43740e+03   4.85812e-01
  162   8.45030e+03   4.23508e-01
  163   8.46310e+03   3.61185e-01
  164   8.47600e+03   3.01003e-01
  165   8.48880e+03   2.45333e-01
  166   8.50170e+03   1.95830e-01
  167   8.51450e+03   1.53063e-01
  168   8.52740e+03   1.17561e-01
  169   8.54020e+03   8.89330e-02
  170   8.55310e+03   6.65477e-02
  171   8.56590e+03   4.94052e-02
  172   8.57880e+03   3.65013e-02
  173   8.59170e+03   2.71702e-02
  174   8.60450e+03   2.04439e-02
  175   8.61740e+03   1.55821e-02
  176   8.63020e+03   1.21561e-02
  177   8.64310e+03   9.78433e-03
  178   8.65590e+03   8.15833e-03
  179   8.66880e+03   7.00614e-03
  180   8.68160e+03   6.11701e-03
  181   8.69450e+03   5.45541e-03
  182   8.70740e+03   4.96873e-03
  183   8.72020e+03   4.55810e-03
  184   8.73310e+03   4.21535e-03
  185   8.74590e+03   3.98834e-03
  186   8.75880e+03   3.83533e-03
  187   8.77160e+03   3.73953e-03
  188   8.78450e+03   3.64431e-03
  189   8.79730e+03   3.57368e-03
  190   8.81020e+03   3.52707e-03
  191   8.82310e+03   3.44924e-03
  192   8.83590e+03   3.32500e-03
  193   8.84880e+03   3.15466e-03
  194   8.86160e+03   3.04024e-03
  195   8.87450e+03   2.98841e-03
  196   8.88730e+03   2.96793e-03
  197   8.90020e+03   2.90820e-03
  198   8.91300e+03   2.79586e-03
