5000.0 0.0001
5135.0 -0.0000
5270.0 0.0000
5405.0 0.0001
5540.0 0.0000
5675.0 0.0000
5810.0 0.0001
5945.0 0.0001
6080.0 0.0000
6215.0 0.0000
6350.0 0.0002
6485.0 0.0004
6620.0 0.0019
6755.0 0.0073
6890.0 0.0313
7025.0 0.0200
7160.0 0.0004
7295.0 -0.0000
7430.0 0.0000
7565.0 0.0000
7700.0 0.0000
7835.0 0.0000
7970.0 0.0000
8105.0 0.0012
8240.0 0.0000
8375.0 0.0000
8510.0 -0.0049
8645.0 0.0214
8780.0 0.0266
8915.0 0.0226
9050.0 0.0265
9185.0 0.0160
9320.0 0.0084
9455.0 0.0035
9590.0 0.0064
9725.0 0.0021
9860.0 0.0005
9995.0 0.0007
10130.0 0.0007
10265.0 0.0001
10400.0 0.0004
10535.0 0.0008
10670.0 0.0014
10805.0 0.0026
10940.0 0.0061
11075.0 -0.0042
11210.0 0.0090
11345.0 0.3493
11480.0 1.8525
11615.0 19.6374
11750.0 76.3621
11885.0 72.8532
12020.0 80.7239
12155.0 83.8197
12290.0 85.3662
12425.0 87.2434
12560.0 83.7506
12695.0 77.6161
12830.0 77.3559
12965.0 81.6590
13100.0 86.7470
13235.0 83.5693
13370.0 50.1498
13505.0 12.9410
13640.0 2.7904
13775.0 0.8181
13910.0 0.2111
14045.0 0.1247
14180.0 0.0002
14315.0 0.1005
14450.0 0.0503
14585.0 0.0366
14720.0 -0.1085
14855.0 0.0995
14990.0 -0.0438
15125.0 0.0037
15260.0 0.0033
15395.0 0.0030
15530.0 0.0029
15665.0 0.0031
15800.0 0.0030
15935.0 0.0034
16070.0 0.0036
16205.0 0.0042
16340.0 0.0045
16475.0 0.0059
16610.0 0.0075
16745.0 0.0105
16880.0 0.0128
17015.0 0.0111
17150.0 0.0059
17285.0 0.0035
17420.0 0.0034
17555.0 0.0062
17690.0 0.0098
17825.0 0.0037
17960.0 0.0006
18095.0 0.0002
18230.0 0.0002
18365.0 0.0002
18500.0 0.0000
18635.0 0.0000
18770.0 0.0002
18905.0 0.0003
19040.0 -0.0001
19175.0 0.0003
19310.0 0.0003
19445.0 0.0005
19580.0 0.0001
19715.0 0.0002
19850.0 0.0006
19985.0 0.0004
20120.0 0.0007
20255.0 -0.0000
20390.0 0.0002
20525.0 0.0003
20660.0 0.0005
20795.0 0.0005
20930.0 0.0002
21065.0 0.0001
21200.0 0.0001
21335.0 0.0008
21470.0 0.0001
21605.0 -0.0002
21740.0 -0.0009
21875.0 0.0011
22010.0 0.0002
22145.0 0.0006
22280.0 0.0007
22415.0 0.0025
22550.0 0.0007
22685.0 0.0001
22820.0 -0.0024
22955.0 0.0010
23090.0 0.0011
23225.0 0.0009
23360.0 0.0014
23495.0 0.0001
23630.0 -0.0000
23765.0 0.0022
23900.0 0.0013
24035.0 0.0000
24170.0 0.0017
24305.0 -0.0002
24440.0 0.0001
24575.0 0.0023
24710.0 -0.0019
24845.0 0.0092
24980.0 0.0001
25115.0 0.0245
25250.0 0.0334
25385.0 -0.0004
25520.0 0.0008
25655.0 -0.0002
25790.0 0.0065
25925.0 -0.0077
26060.0 0.0046
26195.0 0.0085
26330.0 0.0051
26465.0 0.0036
26600.0 0.0170
26735.0 0.0335
26870.0 -0.0093
27005.0 0.0094
27140.0 0.0017
27275.0 -0.0126
27410.0 0.0210
27545.0 -0.0158
27680.0 0.0345
27815.0 -0.0171
27950.0 -0.0149
28085.0 0.0213
28220.0 0.0333
28355.0 0.0022
28490.0 0.0239
28625.0 -0.0179
28760.0 0.0276
28895.0 0.0119
29030.0 -0.0091
29165.0 0.0141
29300.0 -0.0102
29435.0 -0.0131
29570.0 0.0191
29705.0 0.0364
29840.0 0.0317
29975.0 0.0643
30110.0 0.0832
30245.0 0.1120
30380.0 0.2159
30515.0 0.3922
30650.0 0.7167
30785.0 1.7730
30920.0 3.6017
31055.0 2.8757
31190.0 1.3579
31325.0 0.7554
31460.0 0.4531
31595.0 0.3264
31730.0 0.2788
31865.0 0.2050
