9000.0 -0.1046
9012.5 -0.0173
9025.0 0.0084
9037.5 0.0220
9050.0 0.2543
9062.5 0.1667
9075.0 0.0672
9087.5 0.0794
9100.0 0.1003
9112.5 0.0007
9125.0 0.0364
9137.5 0.0151
9150.0 0.0308
9162.5 0.0334
9175.0 0.0746
9187.5 0.0415
9200.0 0.2532
9212.5 0.1692
9225.0 0.2077
9237.5 0.2330
9250.0 0.0950
9262.5 0.1551
9275.0 0.1123
9287.5 0.1835
9300.0 0.1926
9312.5 0.2522
9325.0 0.2529
9337.5 0.3553
9350.0 0.5440
9362.5 0.4648
9375.0 0.5613
9387.5 0.5375
9400.0 0.5467
9412.5 0.6687
9425.0 0.8182
9437.5 0.9208
9450.0 1.1665
9462.5 1.2920
9475.0 1.3513
9487.5 1.5275
9500.0 1.6043
9512.5 2.0701
9525.0 2.4485
9537.5 2.5514
9550.0 2.9892
9562.5 3.4087
9575.0 4.1965
9587.5 5.0771
9600.0 5.9354
9612.5 6.9567
9625.0 8.3017
9637.5 10.0590
9650.0 11.9981
9662.5 14.4106
9675.0 17.3577
9687.5 21.0805
9700.0 25.2892
9712.5 29.9349
9725.0 35.2507
9737.5 40.7663
9750.0 46.6306
9762.5 52.3369
9775.0 57.5262
9787.5 61.9097
9800.0 65.6049
9812.5 68.6054
9825.0 70.6988
9837.5 71.9186
9850.0 72.3912
9862.5 72.5356
9875.0 72.3202
9887.5 72.1098
9900.0 71.9019
9912.5 71.7975
9925.0 71.9033
9937.5 72.1025
9950.0 72.2815
9962.5 72.6788
9975.0 73.2481
9987.5 73.7097
10000.0 74.2583
10012.5 75.0655
10025.0 75.8448
10037.5 76.6059
10050.0 77.4387
10062.5 78.2525
10075.0 78.8606
10087.5 79.3890
10100.0 79.7812
10112.5 80.0631
10125.0 80.2298
10137.5 80.3334
10150.0 80.4165
10162.5 80.5800
10175.0 80.6446
10187.5 80.4397
10200.0 80.1857
10212.5 79.8877
10225.0 79.4699
10237.5 79.0193
10250.0 78.5360
10262.5 77.9870
10275.0 77.5108
10287.5 77.0443
10300.0 76.7699
10312.5 76.5280
10325.0 76.2795
10337.5 76.0315
10350.0 75.8377
10362.5 75.8290
10375.0 75.8935
10387.5 76.0467
10400.0 76.5566
10412.5 77.1679
10425.0 77.8733
10437.5 78.7230
10450.0 79.7463
10462.5 80.7519
10475.0 81.6628
10487.5 82.3344
10500.0 82.7697
10512.5 82.8294
10525.0 82.1617
10537.5 81.0914
10550.0 79.3306
10562.5 76.7904
10575.0 73.9097
10587.5 70.2934
10600.0 66.0799
10612.5 61.5145
10625.0 56.7093
10637.5 52.0451
10650.0 47.3538
10662.5 42.5935
10675.0 38.3350
10687.5 34.4039
10700.0 30.3089
10712.5 26.6310
10725.0 23.3006
10737.5 20.3582
10750.0 17.5603
10762.5 14.9074
10775.0 12.5580
10787.5 10.6033
10800.0 8.7984
10812.5 7.3389
10825.0 6.0653
10837.5 4.9396
10850.0 4.1376
10862.5 3.4172
10875.0 2.8144
10887.5 2.3380
10900.0 1.9796
10912.5 1.6468
10925.0 1.4058
10937.5 1.2871
10950.0 1.0384
10962.5 0.8732
10975.0 0.8331
10987.5 0.8021
11000.0 0.6261
11012.5 0.3957
11025.0 0.4166
11037.5 0.4231
11050.0 0.4249
11062.5 0.4140
11075.0 0.2447
11087.5 0.2138
11100.0 0.2437
11112.5 0.2784
11125.0 0.4326
11137.5 0.4340
11150.0 0.4828
11162.5 0.3985
11175.0 0.2718
11187.5 0.2531
11200.0 0.2771
11212.5 0.1978
11225.0 0.0930
11237.5 0.1083
11250.0 0.0866
11262.5 0.1136
11275.0 0.2644
11287.5 0.2408
11300.0 0.0461
11312.5 0.0440
11325.0 0.1527
11337.5 0.1282
11350.0 0.0781
11362.5 0.0922
11375.0 0.1388
11387.5 0.1816
11400.0 0.0222
11412.5 0.0087
11425.0 0.0618
11437.5 0.0251
11450.0 -0.0620
11462.5 0.0439
11475.0 0.0523
11487.5 0.0606
